-1.0e0 -1.0e0 2.0e0 2.0e0
-9.5e-1 -1.0e0 1.9025e0 1.9025e0
-9.0e-1 -1.0e0 1.81e0 1.81e0
-8.5e-1 -1.0e0 1.7225e0 1.7225e0
-8.0e-1 -1.0e0 1.64e0 1.64e0
-7.5e-1 -1.0e0 1.5625e0 1.5625e0
-7.0e-1 -1.0e0 1.49e0 1.49e0
-6.5e-1 -1.0e0 1.4225e0 1.4225e0
-6.0e-1 -1.0e0 1.36e0 1.36e0
-5.5e-1 -1.0e0 1.3025e0 1.3025e0
-5.0e-1 -1.0e0 1.25e0 1.25e0
-4.5e-1 -1.0e0 1.2025e0 1.2025e0
-4.0e-1 -1.0e0 1.16e0 1.16e0
-3.5e-1 -1.0e0 1.1225e0 1.1225e0
-3.0e-1 -1.0e0 1.09e0 1.09e0
-2.5e-1 -1.0e0 1.0625e0 1.0625e0
-2.0e-1 -1.0e0 1.04e0 1.04e0
-1.5e-1 -1.0e0 1.0225e0 1.0225e0
-1.0e-1 -1.0e0 1.01e0 1.01e0
-5.0e-2 -1.0e0 1.0025e0 1.0025e0
0.0e0 -1.0e0 1.0e0 1.0e0
5.0e-2 -1.0e0 1.0025e0 1.0025e0
1.0e-1 -1.0e0 1.01e0 1.01e0
1.5e-1 -1.0e0 1.0225e0 1.0225e0
2.0e-1 -1.0e0 1.04e0 1.04e0
2.5e-1 -1.0e0 1.0625e0 1.0625e0
3.0e-1 -1.0e0 1.09e0 1.09e0
3.5e-1 -1.0e0 1.1225e0 1.1225e0
4.0e-1 -1.0e0 1.16e0 1.16e0
4.5e-1 -1.0e0 1.2025e0 1.2025e0
5.0e-1 -1.0e0 1.25e0 1.25e0
5.5e-1 -1.0e0 1.3025e0 1.3025e0
6.0e-1 -1.0e0 1.36e0 1.36e0
6.5e-1 -1.0e0 1.4225e0 1.4225e0
7.0e-1 -1.0e0 1.49e0 1.49e0
7.5e-1 -1.0e0 1.5625e0 1.5625e0
8.0e-1 -1.0e0 1.64e0 1.64e0
8.5e-1 -1.0e0 1.7225e0 1.7225e0
9.0e-1 -1.0e0 1.81e0 1.81e0
9.5e-1 -1.0e0 1.9025e0 1.9025e0
1.0e0 -1.0e0 2.0e0 2.0e0

-1.0e0 -9.5e-1 1.9025e0 1.9025e0
-9.5e-1 -9.5e-1 1.805e0 1.805e0
-9.0e-1 -9.5e-1 1.7125e0 1.7125e0
-8.5e-1 -9.5e-1 1.625e0 1.625e0
-8.0e-1 -9.5e-1 1.5425e0 1.5425e0
