-2.0e0 -2.0e0 1.0e0 1.0e0
-1.9e0 -2.0e0 9.9869e-1 9.9869e-1
-1.8e0 -2.0e0 9.9448e-1 9.9448e-1
-1.7e0 -2.0e0 9.8694e-1 9.8694e-1
-1.6e0 -2.0e0 9.7562e-1 9.7562e-1
-1.5e0 -2.0e0 9.6e-1 9.6e-1
-1.4e0 -2.0e0 9.3959e-1 9.3959e-1
-1.3e0 -2.0e0 9.1388e-1 9.1388e-1
-1.2e0 -2.0e0 8.8235e-1 8.8235e-1
-1.1e0 -2.0e0 8.4453e-1 8.4453e-1
-1.0e0 -2.0e0 7.9999e-1 7.9999e-1
-9.0e-1 -2.0e0 7.4844e-1 7.4844e-1
-8.0e-1 -2.0e0 6.8965e-1 6.8965e-1
-7.0e-1 -2.0e0 6.2361e-1 6.2361e-1
-6.0e-1 -2.0e0 5.5046e-1 5.5046e-1
-5.0e-1 -2.0e0 4.7058e-1 4.7058e-1
-4.0e-1 -2.0e0 3.8461e-1 3.8461e-1
-3.0e-1 -2.0e0 2.934e-1 2.934e-1
-2.0e-1 -2.0e0 1.98021e-1 1.98021e-1
-1.0e-1 -2.0e0 9.9751e-2 9.9751e-2
0.0e0 -2.0e0 0.0e0 0.0e0
1.0e-1 -2.0e0 -9.9751e-2 -9.9751e-2
2.0e-1 -2.0e0 -1.98021e-1 -1.98021e-1
3.0e-1 -2.0e0 -2.934e-1 -2.934e-1
4.0e-1 -2.0e0 -3.8461e-1 -3.8461e-1
5.0e-1 -2.0e0 -4.7058e-1 -4.7058e-1
6.0e-1 -2.0e0 -5.5046e-1 -5.5046e-1
7.0e-1 -2.0e0 -6.2361e-1 -6.2361e-1
8.0e-1 -2.0e0 -6.8965e-1 -6.8965e-1
9.0e-1 -2.0e0 -7.4844e-1 -7.4844e-1
1.0e0 -2.0e0 -7.9999e-1 -7.9999e-1
1.1e0 -2.0e0 -8.4453e-1 -8.4453e-1
1.2e0 -2.0e0 -8.8235e-1 -8.8235e-1
1.3e0 -2.0e0 -9.1388e-1 -9.1388e-1
1.4e0 -2.0e0 -9.3959e-1 -9.3959e-1
1.5e0 -2.0e0 -9.6e-1 -9.6e-1
