0.0e0 -1.0e0 1.0e0 1.0e0
1.6666595e-1 -1.0e0 1.0474114e0 1.0474114e0
3.3333191e-1 -1.0e0 1.06755281e0 1.06755281e0
4.9999786e-1 -1.0e0 1.06148422e0 1.06148422e0
6.6666382e-1 -1.0e0 1.03110564e0 1.03110564e0
8.3332977e-1 -1.0e0 9.7893704e-1 9.7893704e-1
9.9999573e-1 -1.0e0 9.0814845e-1 9.0814845e-1
1.16666168e0 -1.0e0 8.2237962e-1 8.2237962e-1
1.33332764e0 -1.0e0 7.2570149e-1 7.2570149e-1
1.49999359e0 -1.0e0 6.2252277e-1 6.2252277e-1
1.6666595e0 -1.0e0 5.1742409e-1 5.1742409e-1
1.8333255e0 -1.0e0 4.1492538e-1 4.1492538e-1
1.9999915e0 -1.0e0 3.1963667e-1 3.1963667e-1
2.1666574e0 -1.0e0 2.3585854e-1 2.3585854e-1
2.3333234e0 -1.0e0 1.6763983e-1 1.6763983e-1
2.4999893e0 -1.0e0 1.1857112e-1 1.1857112e-1
2.6666553e0 -1.0e0 9.170242e-2 9.170242e-2
2.8333212e0 -1.0e0 8.94937e-2 8.94937e-2
2.9999872e0 -1.0e0 1.136458e-1 1.136458e-1
3.1666531e0 -1.0e0 1.652869e-1 1.652869e-1
3.3333191e0 -1.0e0 2.445682e-1 2.445682e-1
3.499985e0 -1.0e0 3.511395e-1 3.511395e-1
3.666651e0 -1.0e0 4.835909e-1 4.835909e-1
3.833317e0 -1.0e0 6.400627e-1 6.400627e-1
3.9999829e0 -1.0e0 8.178339e-1 8.178339e-1

0.0e0 -8.75e-1 1.0e0 1.0e0
1.6666595e-1 -8.75e-1 1.05882803e0 1.05882803e0
3.3333191e-1 -8.75e-1 1.0967161e0 1.0967161e0
4.9999786e-1 -8.75e-1 1.11428413e0 1.11428413e0
6.6666382e-1 -8.75e-1 1.11257217e0 1.11257217e0
8.3332977e-1 -8.75e-1 1.09319022e0 1.09319022e0
9.9999573e-1 -8.75e-1 1.05796826e0 1.05796826e0
1.16666168e0 -8.75e-1 1.00911606e0 1.00911606e0
1.33332764e0 -8.75e-1 9.491846e-1 9.491846e-1
1.49999359e0 -8.75e-1 8.8090253e-1 8.8090253e-1
1.6666595e0 -8.75e-1 8.0719044e-1 8.0719044e-1
1.8333255e0 -8.75e-1 7.3113837e-1 7.3113837e-1
1.9999915e0 -8.75e-1 6.5577628e-1 6.5577628e-1
2.1666574e0 -8.75e-1 5.8415483e-1 5.8415483e-1
2.3333234e0 -8.75e-1 5.1933275e-1 5.1933275e-1
2.4999893e0 -8.75e-1 4.641608e-1 4.641608e-1
2.6666553e0 -8.75e-1 4.212486e-1 4.212486e-1
2.8333212e0 -8.75e-1 3.929965e-1 3.929965e-1
2.9999872e0 -8.75e-1 3.815051e-1 3.815051e-1
3.1666531e0 -8.75e-1 3.88463e-1 3.88463e-1
3.3333191e0 -8.75e-1 4.15181e-1 4.15181e-1
3.499985e0 -8.75e-1 4.626488e-1 4.626488e-1
3.666651e0 -8.75e-1 5.312169e-1 5.312169e-1
3.833317e0 -8.75e-1 6.209955e-1 6.209955e-1
3.9999829e0 -8.75e-1 7.315532e-1 7.315532e-1

0.0e0 -7.5e-1 1.0e0 1.0e0
1.6666595e-1 -7.5e-1 1.07091965e0 1.07091965e0
3.3333191e-1 -7.5e-1 1.12636932e0 1.12636932e0
4.9999786e-1 -7.5e-1 1.16669899e0 1.16669899e0
6.6666382e-1 -7.5e-1 1.19254866e0 1.19254866e0
8.3332977e-1 -7.5e-1 1.20467831e0 1.20467831e0
9.9999573e-1 -7.5e-1 1.20416798e0 1.20416798e0
1.16666168e0 -7.5e-1 1.19222734e0 1.19222734e0
1.33332764e0 -7.5e-1 1.17027759e0 1.17027759e0
1.49999359e0 -7.5e-1 1.13989711e0 1.13989711e0
1.6666595e0 -7.5e-1 1.10279663e0 1.10279663e0
1.8333255e0 -7.5e-1 1.06077615e0 1.06077615e0
1.9999915e0 -7.5e-1 1.01573566e0 1.01573566e0
2.1666574e0 -7.5e-1 9.69596e-1 9.69596e-1
2.3333234e0 -7.5e-1 9.242955e-1 9.242955e-1
2.4999893e0 -7.5e-1 8.81745e-1 8.81745e-1
2.6666553e0 -7.5e-1 8.438945e-1 8.438945e-1
2.8333212e0 -7.5e-1 8.12494e-1 8.12494e-1
2.9999872e0 -7.5e-1 7.893542e-1 7.893542e-1
3.1666531e0 -7.5e-1 7.759938e-1 7.759938e-1
3.3333191e0 -7.5e-1 7.738933e-1 7.738933e-1
3.499985e0 -7.5e-1 7.842828e-1 7.842828e-1
3.666651e0 -7.5e-1 8.082524e-1 8.082524e-1
3.833317e0 -7.5e-1 8.466325e-1 8.466325e-1
3.9999829e0 -7.5e-1 9.000322e-1 9.000322e-1

0.0e0 -6.25e-1 1.0e0 1.0e0
1.6666595e-1 -6.25e-1 1.08378961e0 1.08378961e0
3.3333191e-1 -6.25e-1 1.15678923e0 1.15678923e0
4.9999786e-1 -6.25e-1 1.21920885e0 1.21920885e0
6.6666382e-1 -6.25e-1 1.27128847e0 1.27128847e0
8.3332977e-1 -6.25e-1 1.31348807e0 1.31348807e0
9.9999573e-1 -6.25e-1 1.34624768e0 1.34624768e0
1.16666168e0 -6.25e-1 1.37021696e0 1.37021696e0
1.33332764e0 -6.25e-1 1.38613724e0 1.38613724e0
1.49999359e0 -6.25e-1 1.39474669e0 1.39474669e0
1.6666595e0 -6.25e-1 1.39695613e0 1.39695613e0
1.8333255e0 -6.25e-1 1.39367558e0 1.39367558e0
1.9999915e0 -6.25e-1 1.385935e0 1.385935e0
2.1666574e0 -6.25e-1 1.3747952e0 1.3747952e0
2.3333234e0 -6.25e-1 1.3612846e0 1.3612846e0
2.4999893e0 -6.25e-1 1.3465941e0 1.3465941e0
2.6666553e0 -6.25e-1 1.3318239e0 1.3318239e0
2.8333212e0 -6.25e-1 1.3180632e0 1.3180632e0
2.9999872e0 -6.25e-1 1.3064534e0 1.3064534e0
3.1666531e0 -6.25e-1 1.298093e0 1.298093e0
3.3333191e0 -6.25e-1 1.2940323e0 1.2940323e0
3.499985e0 -6.25e-1 1.2953018e0 1.2953018e0
3.666651e0 -6.25e-1 1.3028311e0 1.3028311e0
3.833317e0 -6.25e-1 1.3175217e0 1.3175217e0
3.9999829e0 -6.25e-1 1.3401709e0 1.3401709e0

0.0e0 -5.0e-1 1.0e0 1.0e0
1.6666595e-1 -5.0e-1 1.09758623e0 1.09758623e0
3.3333191e-1 -5.0e-1 1.18831248e0 1.18831248e0
4.9999786e-1 -5.0e-1 1.2721887e0 1.2721887e0
6.6666382e-1 -5.0e-1 1.34935493e0 1.34935493e0
8.3332977e-1 -5.0e-1 1.4199412e0 1.4199412e0
9.9999573e-1 -5.0e-1 1.48418742e0 1.48418742e0
1.16666168e0 -5.0e-1 1.54232329e0 1.54232329e0
1.33332764e0 -5.0e-1 1.59471027e0 1.59471027e0
1.49999359e0 -5.0e-1 1.64161632e0 1.64161632e0
1.6666595e0 -5.0e-1 1.6834422e0 1.6834422e0
1.8333255e0 -5.0e-1 1.7206084e0 1.7206084e0
1.9999915e0 -5.0e-1 1.7535545e0 1.7535545e0
2.1666574e0 -5.0e-1 1.7827513e0 1.7827513e0
2.3333234e0 -5.0e-1 1.8086874e0 1.8086874e0
2.4999893e0 -5.0e-1 1.8318935e0 1.8318935e0
2.6666553e0 -5.0e-1 1.8529095e0 1.8529095e0
2.8333212e0 -5.0e-1 1.8723056e0 1.8723056e0
2.9999872e0 -5.0e-1 1.8906325e0 1.8906325e0
3.1666531e0 -5.0e-1 1.9084888e0 1.9084888e0
3.3333191e0 -5.0e-1 1.926435e0 1.926435e0
3.499985e0 -5.0e-1 1.9450308e0 1.9450308e0
3.666651e0 -5.0e-1 1.9648369e0 1.9648369e0
3.833317e0 -5.0e-1 1.986454e0 1.986454e0
3.9999829e0 -5.0e-1 2.0104498e0 2.0104498e0

0.0e0 -3.75e-1 1.0e0 1.0e0
1.6666595e-1 -3.75e-1 1.1125745e0 1.1125745e0
3.3333191e-1 -3.75e-1 1.221319e0 1.221319e0
4.9999786e-1 -3.75e-1 1.32616351e0 1.32616351e0
6.6666382e-1 -3.75e-1 1.427168e0 1.427168e0
8.3332977e-1 -3.75e-1 1.52442252e0 1.52442252e0
9.9999573e-1 -3.75e-1 1.61789702e0 1.61789702e0
1.16666168e0 -3.75e-1 1.70781108e0 1.70781108e0
1.33332764e0 -3.75e-1 1.79414644e0 1.79414644e0
1.49999359e0 -3.75e-1 1.8770605e0 1.8770605e0
1.6666595e0 -3.75e-1 1.9566748e0 1.9566748e0
1.8333255e0 -3.75e-1 2.0330994e0 2.0330994e0
1.9999915e0 -3.75e-1 2.1065636e0 2.1065636e0
2.1666574e0 -3.75e-1 2.177119e0 2.177119e0
2.3333234e0 -3.75e-1 2.2450232e0 2.2450232e0
2.4999893e0 -3.75e-1 2.3103874e0 2.3103874e0
2.6666553e0 -3.75e-1 2.3734718e0 2.3734718e0
2.8333212e0 -3.75e-1 2.4344461e0 2.4344461e0
2.9999872e0 -3.75e-1 2.4934914e0 2.4934914e0
3.1666531e0 -3.75e-1 2.5508757e0 2.5508757e0
3.3333191e0 -3.75e-1 2.60679e0 2.60679e0
3.499985e0 -3.75e-1 2.6614842e0 2.6614842e0
3.666651e0 -3.75e-1 2.7151685e0 2.7151685e0
3.833317e0 -3.75e-1 2.7681038e0 2.7681038e0
3.9999829e0 -3.75e-1 2.8205081e0 2.8205081e0

0.0e0 -2.5e-1 1.0e0 1.0e0
1.6666595e-1 -2.5e-1 1.12890944e0 1.12890944e0
3.3333191e-1 -2.5e-1 1.25613887e0 1.25613887e0
4.9999786e-1 -2.5e-1 1.38165831e0 1.38165831e0
6.6666382e-1 -2.5e-1 1.50541776e0 1.50541776e0
8.3332977e-1 -2.5e-1 1.6274972e0 1.6274972e0
9.9999573e-1 -2.5e-1 1.74784662e0 1.74784662e0
1.16666168e0 -2.5e-1 1.86652557e0 1.86652557e0
1.33332764e0 -2.5e-1 1.983566e0 1.983566e0
1.49999359e0 -2.5e-1 2.0989151e0 2.0989151e0
1.6666595e0 -2.5e-1 2.2127043e0 2.2127043e0
1.8333255e0 -2.5e-1 2.3248636e0 2.3248636e0
1.9999915e0 -2.5e-1 2.4354826e0 2.4354826e0
2.1666574e0 -2.5e-1 2.5446132e0 2.5446132e0
2.3333234e0 -2.5e-1 2.6522122e0 2.6522122e0
2.4999893e0 -2.5e-1 2.7583714e0 2.7583714e0
2.6666553e0 -2.5e-1 2.8631308e0 2.8631308e0
2.8333212e0 -2.5e-1 2.9665099e0 2.9665099e0
2.9999872e0 -2.5e-1 3.0685904e0 3.0685904e0
3.1666531e0 -2.5e-1 3.1693794e0 3.1693794e0
3.3333191e0 -2.5e-1 3.2689687e0 3.2689687e0
3.499985e0 -2.5e-1 3.3673979e0 3.3673979e0
3.666651e0 -2.5e-1 3.464687e0 3.464687e0
3.833317e0 -2.5e-1 3.5609375e0 3.5609375e0
3.9999829e0 -2.5e-1 3.6561867e0 3.6561867e0

0.0e0 -1.25e-1 1.0e0 1.0e0
1.6666595e-1 -1.25e-1 1.14685605e0 1.14685605e0
3.3333191e-1 -1.25e-1 1.29331209e0 1.29331209e0
4.9999786e-1 -1.25e-1 1.43934813e0 1.43934813e0
6.6666382e-1 -1.25e-1 1.58494418e0 1.58494418e0
8.3332977e-1 -1.25e-1 1.73015024e0 1.73015024e0
9.9999573e-1 -1.25e-1 1.87486627e0 1.87486627e0
1.16666168e0 -1.25e-1 2.0191417e0 2.0191417e0
1.33332764e0 -1.25e-1 2.1630289e0 2.1630289e0
1.49999359e0 -1.25e-1 2.3064845e0 2.3064845e0
1.6666595e0 -1.25e-1 2.4495103e0 2.4495103e0
1.8333255e0 -1.25e-1 2.5920961e0 2.5920961e0
1.9999915e0 -1.25e-1 2.734262e0 2.734262e0
2.1666574e0 -1.25e-1 2.8759991e0 2.8759991e0
2.3333234e0 -1.25e-1 3.0173448e0 3.0173448e0
2.4999893e0 -1.25e-1 3.1582907e0 3.1582907e0
2.6666553e0 -1.25e-1 3.2987865e0 3.2987865e0
2.8333212e0 -1.25e-1 3.4388722e0 3.4388722e0
2.9999872e0 -1.25e-1 3.5785393e0 3.5785393e0
3.1666531e0 -1.25e-1 3.717825e0 3.717825e0
3.3333191e0 -1.25e-1 3.8567308e0 3.8567308e0
3.499985e0 -1.25e-1 3.9952266e0 3.9952266e0
3.666651e0 -1.25e-1 4.1332924e0 4.1332924e0
3.833317e0 -1.25e-1 4.2709995e0 4.2709995e0
3.9999829e0 -1.25e-1 4.4083353e0 4.4083353e0

0.0e0 0.0e0 1.0e0 1.0e0
1.6666595e-1 0.0e0 1.166666e0 1.166666e0
3.3333191e-1 0.0e0 1.3333319e0 1.3333319e0
4.9999786e-1 0.0e0 1.4999979e0 1.4999979e0
6.6666382e-1 0.0e0 1.6666638e0 1.6666638e0
8.3332977e-1 0.0e0 1.8333298e0 1.8333298e0
9.9999573e-1 0.0e0 1.9999957e0 1.9999957e0
1.16666168e0 0.0e0 2.166661e0 2.166661e0
1.33332764e0 0.0e0 2.3333282e0 2.3333282e0
1.49999359e0 0.0e0 2.4999939e0 2.4999939e0
1.6666595e0 0.0e0 2.6666595e0 2.6666595e0
1.8333255e0 0.0e0 2.8333252e0 2.8333252e0
1.9999915e0 0.0e0 2.9999908e0 2.9999908e0
2.1666574e0 0.0e0 3.166658e0 3.166658e0
2.3333234e0 0.0e0 3.3333237e0 3.3333237e0
2.4999893e0 0.0e0 3.4999893e0 3.4999893e0
2.6666553e0 0.0e0 3.666655e0 3.666655e0
2.8333212e0 0.0e0 3.8333206e0 3.8333206e0
2.9999872e0 0.0e0 3.9999878e0 3.9999878e0
3.1666531e0 0.0e0 4.1666534e0 4.1666534e0
3.3333191e0 0.0e0 4.3333191e0 4.3333191e0
3.499985e0 0.0e0 4.4999847e0 4.4999847e0
3.666651e0 0.0e0 4.6666504e0 4.6666504e0
3.833317e0 0.0e0 4.8333176e0 4.8333176e0
3.9999829e0 0.0e0 4.9999832e0 4.9999832e0

0.0e0 1.25e-1 1.0e0 1.0e0
1.6666595e-1 1.25e-1 1.18859418e0 1.18859418e0
3.3333191e-1 1.25e-1 1.37678835e0 1.37678835e0
4.9999786e-1 1.25e-1 1.56456252e0 1.56456252e0
6.6666382e-1 1.25e-1 1.75189668e0 1.75189668e0
8.3332977e-1 1.25e-1 1.93884087e0 1.93884087e0
9.9999573e-1 1.25e-1 2.125295e0 2.125295e0
1.16666168e0 1.25e-1 2.3113084e0 2.3113084e0
1.33332764e0 1.25e-1 2.496934e0 2.496934e0
1.49999359e0 1.25e-1 2.6821277e0 2.6821277e0
1.6666595e0 1.25e-1 2.8668916e0 2.8668916e0
1.8333255e0 1.25e-1 3.0512154e0 3.0512154e0
1.9999915e0 1.25e-1 3.2351193e0 3.2351193e0
2.1666574e0 1.25e-1 3.4185948e0 3.4185948e0
2.3333234e0 1.25e-1 3.6016786e0 3.6016786e0
2.4999893e0 1.25e-1 3.7843625e0 3.7843625e0
2.6666553e0 1.25e-1 3.9665964e0 3.9665964e0
2.8333212e0 1.25e-1 4.1484201e0 4.1484201e0
2.9999872e0 1.25e-1 4.3298257e0 4.3298257e0
3.1666531e0 1.25e-1 4.5108495e0 4.5108495e0
3.3333191e0 1.25e-1 4.6914934e0 4.6914934e0
3.499985e0 1.25e-1 4.8717271e0 4.8717271e0
3.666651e0 1.25e-1 5.051531e0 5.051531e0
3.833317e0 1.25e-1 5.2309764e0 5.2309764e0
3.9999829e0 1.25e-1 5.4100504e0 5.4100504e0

0.0e0 2.5e-1 1.0e0 1.0e0
1.6666595e-1 2.5e-1 1.21307419e0 1.21307419e0
3.3333191e-1 2.5e-1 1.42446837e0 1.42446837e0
4.9999786e-1 2.5e-1 1.63415257e0 1.63415257e0
6.6666382e-1 2.5e-1 1.84207677e0 1.84207677e0
8.3332977e-1 2.5e-1 2.0483209e0 2.0483209e0
9.9999573e-1 2.5e-1 2.2528351e0 2.2528351e0
1.16666168e0 2.5e-1 2.4556784e0 2.4556784e0
1.33332764e0 2.5e-1 2.6568842e0 2.6568842e0
1.49999359e0 2.5e-1 2.856398e0 2.856398e0
1.6666595e0 2.5e-1 3.0543518e0 3.0543518e0
1.8333255e0 2.5e-1 3.2506757e0 3.2506757e0
1.9999915e0 2.5e-1 3.4454593e0 3.4454593e0
2.1666574e0 2.5e-1 3.6387552e0 3.6387552e0
2.3333234e0 2.5e-1 3.830519e0 3.830519e0
2.4999893e0 2.5e-1 4.0208427e0 4.0208427e0
2.6666553e0 2.5e-1 4.2097665e0 4.2097665e0
2.8333212e0 2.5e-1 4.3973103e0 4.3973103e0
2.9999872e0 2.5e-1 4.5835562e0 4.5835562e0
3.1666531e0 2.5e-1 4.76851e0 4.76851e0
3.3333191e0 2.5e-1 4.9522636e0 4.9522636e0
3.499985e0 2.5e-1 5.1348575e0 5.1348575e0
3.666651e0 2.5e-1 5.3163113e0 5.3163113e0
3.833317e0 2.5e-1 5.496727e0 5.496727e0
3.9999829e0 2.5e-1 5.6761409e0 5.6761409e0

0.0e0 3.75e-1 1.0e0 1.0e0
1.6666595e-1 3.75e-1 1.24048401e0 1.24048401e0
3.3333191e-1 3.75e-1 1.47713802e0 1.47713802e0
4.9999786e-1 3.75e-1 1.70989203e0 1.70989203e0
6.6666382e-1 3.75e-1 1.93880603e0 1.93880603e0
8.3332977e-1 3.75e-1 2.16397e0 2.16397e0
9.9999573e-1 3.75e-1 2.385354e0 2.385354e0
1.16666168e0 3.75e-1 2.603177e0 2.603177e0
1.33332764e0 3.75e-1 2.8174228e0 2.8174228e0
1.49999359e0 3.75e-1 3.0282463e0 3.0282463e0
1.6666595e0 3.75e-1 3.23577e0 3.23577e0
1.8333255e0 3.75e-1 3.4401036e0 3.4401036e0
1.9999915e0 3.75e-1 3.641477e0 3.641477e0
2.1666574e0 3.75e-1 3.839943e0 3.839943e0
2.3333234e0 3.75e-1 4.0357564e0 4.0357564e0
2.4999893e0 3.75e-1 4.22903e0 4.22903e0
2.6666553e0 3.75e-1 4.4200237e0 4.4200237e0
2.8333212e0 3.75e-1 4.6089072e0 4.6089072e0
2.9999872e0 3.75e-1 4.7958629e0 4.7958629e0
3.1666531e0 3.75e-1 4.9811565e0 4.9811565e0
3.3333191e0 3.75e-1 5.1649802e0 5.1649802e0
3.499985e0 3.75e-1 5.3475836e0 5.3475836e0
3.666651e0 3.75e-1 5.5291771e0 5.5291771e0
3.833317e0 3.75e-1 5.7100229e0 5.7100229e0
3.9999829e0 3.75e-1 5.8903365e0 5.8903365e0

0.0e0 5.0e-1 1.0e0 1.0e0
1.6666595e-1 5.0e-1 1.27124536e0 1.27124536e0
3.3333191e-1 5.0e-1 1.53563074e0 1.53563074e0
4.9999786e-1 5.0e-1 1.79316609e0 1.79316609e0
6.6666382e-1 5.0e-1 2.0439914e0 2.0439914e0
8.3332977e-1 5.0e-1 2.2882368e0 2.2882368e0
