-2.0e0 -2.0e0 0.0e0 0.0e0
-1.9e0 -2.0e0 -1.9475e-1 -1.9475e-1
-1.8e0 -2.0e0 -3.779e-1 -3.779e-1
-1.7e0 -2.0e0 -5.4774e-1 -5.4774e-1
-1.6e0 -2.0e0 -7.0244e-1 -7.0244e-1
-1.5e0 -2.0e0 -8.4e-1 -8.4e-1
-1.4e0 -2.0e0 -9.5839e-1 -9.5839e-1
-1.3e0 -2.0e0 -1.05554e0 -1.05554e0
-1.2e0 -2.0e0 -1.12941e0 -1.12941e0
-1.1e0 -2.0e0 -1.17812e0 -1.17812e0
-1.0e0 -2.0e0 -1.2e0 -1.2e0
-9.0e-1 -2.0e0 -1.19377e0 -1.19377e0
-8.0e-1 -2.0e0 -1.15862e0 -1.15862e0
-7.0e-1 -2.0e0 -1.09444e0 -1.09444e0
-6.0e-1 -2.0e0 -1.00183e0 -1.00183e0
-5.0e-1 -2.0e0 -8.8235e-1 -8.8235e-1
-4.0e-1 -2.0e0 -7.3846e-1 -7.3846e-1
-3.0e-1 -2.0e0 -5.736e-1 -5.736e-1
-2.0e-1 -2.0e0 -3.9207e-1 -3.9207e-1
-1.0e-1 -2.0e0 -1.99002e-1 -1.99002e-1
0.0e0 -2.0e0 0.0e0 0.0e0
1.0e-1 -2.0e0 1.99002e-1 1.99002e-1
2.0e-1 -2.0e0 3.9207e-1 3.9207e-1
3.0e-1 -2.0e0 5.736e-1 5.736e-1
4.0e-1 -2.0e0 7.3846e-1 7.3846e-1
5.0e-1 -2.0e0 8.8235e-1 8.8235e-1
6.0e-1 -2.0e0 1.00183e0 1.00183e0
7.0e-1 -2.0e0 1.09444e0 1.09444e0
8.0e-1 -2.0e0 1.15862e0 1.15862e0
9.0e-1 -2.0e0 1.19377e0 1.19377e0
1.0e0 -2.0e0 1.2e0 1.2e0
1.1e0 -2.0e0 1.17812e0 1.17812e0
1.2e0 -2.0e0 1.12941e0 1.12941e0
1.3e0 -2.0e0 1.05554e0 1.05554e0
1.4e0 -2.0e0 9.5839e-1 9.5839e-1
1.5e0 -2.0e0 8.4e-1 8.4e-1
1.6e0 -2.0e0 7.0244e-1 7.0244e-1
1.7e0 -2.0e0 5.4774e-1 5.4774e-1
1.8e0 -2.0e0 3.779e-1 3.779e-1
1.9e0 -2.0e0 1.9475e-1 1.9475e-1
2.0e0 -2.0e0 0.0e0 0.0e0

-2.0e0 -1.9e0 1.9475e-1 1.9475e-1
-1.9e0 -1.9e0 0.0e0 0.0e0
-1.8e0 -1.9e0 -1.8472e-1 -1.8472e-1
-1.7e0 -1.9e0 -3.5777e-1 -3.5777e-1
-1.6e0 -1.9e0 -5.1735e-1 -5.1735e-1
-1.5e0 -1.9e0 -6.6144e-1 -6.6144e-1
-1.4e0 -1.9e0 -7.8796e-1 -7.8796e-1
-1.3e0 -1.9e0 -8.9479e-1 -8.9479e-1
-1.2e0 -1.9e0 -9.7972e-1 -9.7972e-1
-1.1e0 -1.9e0 -1.04066e0 -1.04066e0
-1.0e0 -1.9e0 -1.0757e0 -1.0757e0
-9.0e-1 -1.9e0 -1.08325e0 -1.08325e0
-8.0e-1 -1.9e0 -1.06221e0 -1.06221e0
-7.0e-1 -1.9e0 -1.01208e0 -1.01208e0
-6.0e-1 -1.9e0 -9.3324e-1 -9.3324e-1
-5.0e-1 -1.9e0 -8.2695e-1 -8.2695e-1
-4.0e-1 -1.9e0 -6.9551e-1 -6.9551e-1
-3.0e-1 -1.9e0 -5.4227e-1 -5.4227e-1
-2.0e-1 -1.9e0 -3.7167e-1 -3.7167e-1
-1.0e-1 -1.9e0 -1.88951e-1 -1.88951e-1
0.0e0 -1.9e0 0.0e0 0.0e0
1.0e-1 -1.9e0 1.88951e-1 1.88951e-1
2.0e-1 -1.9e0 3.7167e-1 3.7167e-1
3.0e-1 -1.9e0 5.4227e-1 5.4227e-1
4.0e-1 -1.9e0 6.9551e-1 6.9551e-1
5.0e-1 -1.9e0 8.2695e-1 8.2695e-1
6.0e-1 -1.9e0 9.3324e-1 9.3324e-1
7.0e-1 -1.9e0 1.01208e0 1.01208e0
8.0e-1 -1.9e0 1.06221e0 1.06221e0
9.0e-1 -1.9e0 1.08325e0 1.08325e0
1.0e0 -1.9e0 1.0757e0 1.0757e0
1.1e0 -1.9e0 1.04066e0 1.04066e0
1.2e0 -1.9e0 9.7972e-1 9.7972e-1
1.3e0 -1.9e0 8.9479e-1 8.9479e-1
1.4e0 -1.9e0 7.8796e-1 7.8796e-1
1.5e0 -1.9e0 6.6144e-1 6.6144e-1
1.6e0 -1.9e0 5.1735e-1 5.1735e-1
1.7e0 -1.9e0 3.5777e-1 3.5777e-1
1.8e0 -1.9e0 1.8472e-1 1.8472e-1
1.9e0 -1.9e0 0.0e0 0.0e0
2.0e0 -1.9e0 -1.9475e-1 -1.9475e-1

-2.0e0 -1.8e0 3.779e-1 3.779e-1
-1.9e0 -1.8e0 1.8472e-1 1.8472e-1
-1.8e0 -1.8e0 0.0e0 0.0e0
-1.7e0 -1.8e0 -1.7471e-1 -1.7471e-1
-1.6e0 -1.8e0 -3.3765e-1 -3.3765e-1
-1.5e0 -1.8e0 -4.8688e-1 -4.8688e-1
